Марка;Price USD;Gryvnya;City;Link;Low Title
Toyota Land Cruiser Prado 2020;58 605 $;1 569 363 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-land-cruiser-prado-1837707.html;Prestige FL 4.0 Dual VVT-i AT (282 л.с.) 4WD
Toyota GR Supra 2020;74 200 $;1 986 965 грн;Киев;https://auto.ria.com/newauto/auto-toyota-gr-supra-1838662.html;3.0i AT (340 л.с.)
Toyota Land Cruiser Prado 2020;50 846 $;1 360 612 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-land-cruiser-prado-1796050.html;Elegance FL 2.8 D-4D AT (177 л.с.) 4WD
Toyota Camry 2019;41 623 $;1 113 226 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-camry-1822294.html;Individual New 2.5 АТ (181 л.с.)
Toyota Land Cruiser Prado 2019;66 193 $;1 769 325 грн;Одесса;https://auto.ria.com/newauto/auto-toyota-land-cruiser-prado-1834572.html;Premium FL 2.8 D-4D AT (177 л.с.) 4WD
Toyota RAV4 2020;42 318 $;1 133 203 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-rav4-1837883.html;Premium 2.0 Dual VVT-i CVT (173 л.с.) AWD
Toyota RAV4 2020;39 986 $;1 070 000 грн;Киев;https://auto.ria.com/newauto/auto-toyota-rav4-1779046.html;Premium 2.0 Dual VVT-i CVT (173 л.с.) AWD
Toyota Camry 2020;31 514 $;842 370 грн;Одесса;https://auto.ria.com/newauto/auto-toyota-camry-1835864.html;Elegance New 2.5 АТ (181 л.с.)
Toyota RAV4 2020;34 900 $;934 570 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-rav4-1837708.html;Active 2.0 Dual VVT-i CVT (173 л.с.) AWD
Toyota Land Cruiser Prado 2020;46 233 $;1 238 040 грн;Одесса;https://auto.ria.com/newauto/auto-toyota-land-cruiser-prado-1838251.html;Comfort FL 2.8 D-4D AT (177 л.с.) 4WD
Toyota Camry 2020;39 825 $;1 064 508 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-camry-1830775.html;Premium 2.5 Hybrid E-CVT (218 л.с.)
Toyota Land Cruiser Prado 2020;35 950 $;961 824 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-land-cruiser-prado-1839598.html;Base FL 2.8 D-4D AT (177 л.с.) 4WD
Toyota Land Cruiser 200 2020;62 573 $;1 674 420 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-land-cruiser-200-1784491.html;Elegance 4.6 AT (309 л.с.)
Toyota C-HR 2020;33 854 $;905 922 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-c-hr-1783085.html;Style  1.2 CVT (116 л.с.) AWD
Toyota RAV4 2020;38 827 $;1 039 740 грн;Ровно;https://auto.ria.com/newauto/auto-toyota-rav4-1838243.html;Lounge 2.5 Hybrid e-CVT (222 л.с.) AWD-i
Toyota RAV4 2020;35 557 $;950 988 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-rav4-1821390.html;Lounge 2.5 Hybrid e-CVT (218 л.с.)
Toyota RAV4 2020;38 729 $;1 035 354 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-rav4-1828566.html;Lounge 2.5 Hybrid e-CVT (222 л.с.) AWD-i
Toyota C-HR 2020;32 075 $;858 299 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-c-hr-1783083.html;Premium 1.2 CVT (116 л.с.)
Toyota Yaris 2019;18 945 $;506 952 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-yaris-1788111.html;Y20 1.5 Dual VVT-iE  CVT (111 л.с.)
Toyota C-HR 2018;32 210 $;861 762 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-c-hr-1733562.html;Premium 1.8 E-CVT (122 л.с.) Hybrid
Toyota Land Cruiser Prado 2020;44 414 $;1 187 316 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-land-cruiser-prado-1828540.html;Comfort FL 2.8 D-4D AT (177 л.с.) 4WD
Toyota RAV4 2020;45 000 $;1 149 025 грн;Киев;https://auto.ria.com/newauto/auto-toyota-rav4-1839745.html;Style+ 2.5 Hybrid e-CVT (222 л.с.) AWD-i
Toyota Camry 2020;39 906 $;1 021 928 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-camry-1821400.html;Premium 2.5 Hybrid E-CVT (218 л.с.)
Toyota Land Cruiser 200 2019;70 791 $;1 894 320 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-land-cruiser-200-1784492.html;Premium 4.6 AT (309 л.с.)
Toyota Yaris 2020;20 445 $;546 997 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-yaris-1711216.html;Active 1.5 Dual VVT-iE  CVT (111 л.с.)
Toyota Highlander 2019;50 929 $;1 361 304 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-highlander-1833955.html;Prestige New 3.5 АТ (249 л.с.) 4WD 7s
Toyota C-HR 2019;27 193 $;727 520 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-c-hr-1839594.html;Premium 1.2 D-4T Multidrive S (116 л.с.)
Toyota Sequoia 2020;96 300 $;2 576 449 грн;Киев;https://auto.ria.com/newauto/auto-toyota-sequoia-1718246.html;Platinum FL 5.7 AT (381 л.с.)
Toyota Corolla 2020;19 939 $;533 028 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-corolla-1828575.html;City 1.6 AT (132 л.с.)
Toyota Corolla 2020;23 641 $;632 616 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-corolla-1784853.html;Active 1.6 AT (132 л.с.)
Toyota Corolla 2020;21 298 $;569 922 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-corolla-1784851.html;Live 1.6 AT (132 л.с.)
Toyota Land Cruiser Prado 2020;60 064 $;1 606 570 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-land-cruiser-prado-1817673.html;Premium FL 4.0 Dual VVT-i AT (282 л.с.) 4WD
Toyota Camry 2020;28 880 $;739 572 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-camry-1779586.html;Comfort New 2.5 АТ (181 л.с.)
Toyota Corolla 2020;30 943 $;827 088 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-corolla-1834295.html;Style 1.8 Hybrid e-CVT (122 л.с.)
Toyota RAV4 2020;26 897 $;719 046 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-rav4-1828552.html;Live 2.0 Dual VVT-i CVT (173 л.с.)
Toyota Land Cruiser 200 2020;83 606 $;2 235 054 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-land-cruiser-200-1828533.html;Executive Lounge 4.6 AT (309 л.с.)
Toyota C-HR 2020;34 316 $;878 769 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-c-hr-1828528.html;Style  2.0 Hybrid e-CVT (184 л.с.)
Toyota RAV4 2020;40 315 $;1 028 646 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-rav4-1811336.html;Style 2.5 Hybrid e-CVT (218 л.с.)
Toyota Hilux 2019;31 121 $;832 772 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-hilux-1790553.html;Business New 2.4 D-4D MT (150 л.с.)
Toyota Corolla 2020;20 299 $;542 574 грн;Ровно;https://auto.ria.com/newauto/auto-toyota-corolla-1834583.html;City 1.6 AT (132 л.с.)
Toyota C-HR 2020;32 208 $;824 774 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-c-hr-1828526.html;Style  1.8 Hybrid e-CVT (122 л.с.)
Toyota Land Cruiser Prado 2020;29 915 $;801 090 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-land-cruiser-prado-1839596.html;Base FL 2.7L MT (163 л.с.) 4WD
Toyota Corolla 2020;19 717 $;527 610 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-corolla-1784850.html;Live 1.6 MT (132 л.с.)
Toyota C-HR 2020;35 786 $;916 416 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-c-hr-1828529.html;Premium 2.0 Hybrid e-CVT (184 л.с.)
Toyota Land Cruiser 200 2020;63 822 $;1 674 420 грн;Ровно;https://auto.ria.com/newauto/auto-toyota-land-cruiser-200-1834584.html;Elegance 4.6 AT (309 л.с.)
Toyota Camry 2020;34 262 $;916 664 грн;Ровно;https://auto.ria.com/newauto/auto-toyota-camry-1747145.html;Prestige 2.5 Hybrid E-CVT (218 л.с.)
Toyota RAV4 2020;41 621 $;1 113 270 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-rav4-1811339.html;Style 2.5 Hybrid e-CVT (222 л.с.) AWD-i
Toyota C-HR 2020;30 476 $;780 440 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-c-hr-1828525.html;Active 1.8 Hybrid e-CVT (122 л.с.)
Toyota Land Cruiser 200 2020;89 888 $;2 406 221 грн;Киев;https://auto.ria.com/newauto/auto-toyota-land-cruiser-200-1637951.html;4.5D AT (309 л.с.) 7s
Toyota C-HR 2020;29 393 $;752 700 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-c-hr-1828521.html;Style  1.2 D-4T Multidrive S (116 л.с.)
Toyota Camry 2020;33 649 $;900 420 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-camry-1783049.html;Prestige New 2.5 АТ (181 л.с.)
Toyota C-HR 2020;33 649 $;861 679 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-c-hr-1828527.html;Premium 1.8 Hybrid e-CVT (122 л.с.)
Toyota RAV4 2020;45 897 $;1 171 062 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-rav4-1832722.html;Style+ 2.5 Hybrid e-CVT (222 л.с.) AWD-i
Toyota Land Cruiser Prado 2020;44 859 $;1 200 394 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-land-cruiser-prado-1796049.html;Comfort FL 2.8 D-4D AT (177 л.с.) 4WD
Toyota Highlander 2020;59 729 $;1 598 310 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-highlander-1793930.html;Elegance 3.5i Dual VVT-iW AT (249 л.с.) DTC AWD-S
Toyota RAV4 2020;43 811 $;1 171 062 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-rav4-1833058.html;Style 2.5 Hybrid e-CVT (222 л.с.) AWD-i
Toyota Hilux 2019;34 878 $;891 410 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-hilux-1784495.html;Active New 2.4 D-4D MT (150 л.с.)
Toyota RAV4 2020;26 871 $;719 046 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-rav4-1777939.html;Live 2.0 Dual VVT-i CVT (173 л.с.)
Toyota Corolla 2020;26 038 $;696 084 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-corolla-1828583.html;Style 1.6 AT (132 л.с.)
Toyota Corolla 2020;21 319 $;569 922 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-corolla-1828579.html;Live 1.6 AT (132 л.с.)
Toyota Corolla 2020;23 664 $;632 616 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-corolla-1828582.html;Active 1.6 AT (132 л.с.)
Toyota RAV4 2020;41 644 $;1 113 270 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-rav4-1828569.html;Style 2.5 Hybrid e-CVT (222 л.с.) AWD-i
Toyota Proace Verso 2019;32 152 $;860 000 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-proace-verso-1805689.html;Combi 2.0 D-4D 6MT (150 л.с.) L1
Toyota Corolla 2020;22 101 $;590 820 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-corolla-1828581.html;Active 1.6 MT (132 л.с.)
Toyota C-HR 2020;27 681 $;708 860 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-c-hr-1828520.html;Active 1.2 D-4T Multidrive S (116 л.с.)
Toyota Land Cruiser Prado 2020;43 927 $;1 174 161 грн;Ровно;https://auto.ria.com/newauto/auto-toyota-land-cruiser-prado-1834587.html;Comfort FL 4.0 Dual VVT-i AT (282 л.с.) 4WD
Toyota Highlander 2020;49 904 $;1 335 404 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-highlander-1793929.html;Premium 3.5i Dual VVT-iW AT (249 л.с.) DTV AWD-S
Toyota Land Cruiser Prado 2020;33 414 $;893 970 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-land-cruiser-prado-1839597.html;Base FL 2.7L AT (163 л.с.) 4WD
Toyota Camry 2020;38 088 $;975 364 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-camry-1821397.html;Premium New 2.5 АТ (181 л.с.)
Toyota Sequoia 2020;92 300 $;2 469 431 грн;Киев;https://auto.ria.com/newauto/auto-toyota-sequoia-1718247.html;Platinum FL 5.7 AT (381 л.с.)
Toyota Corolla 2020;28 364 $;758 262 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-corolla-1828588.html;Style 1.8 Hybrid e-CVT (122 л.с.)
Toyota Corolla 2020;26 299 $;703 050 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-corolla-1828586.html;Active 1.8 Hybrid e-CVT (122 л.с.)
Toyota C-HR 2020;30 853 $;790 099 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-c-hr-1828522.html;Premium 1.2 D-4T Multidrive S (116 л.с.)
Toyota Camry 2020;39 713 $;1 016 974 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-camry-1821399.html;Premium New 2.5 АТ (181 л.с.)
Toyota RAV4 2020;43 613 $;1 165 902 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-rav4-1828572.html;Premium 2.5 Hybrid e-CVT (222 л.с.) AWD-i
Toyota C-HR 2020;34 980 $;936 057 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-c-hr-1783093.html;Premium 1.8 E-CVT (122 л.с.) Hybrid
Toyota RAV4 2020;35 197 $;940 926 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-rav4-1828559.html;Lounge 2.0 Dual VVT-i CVT (173 л.с.) AWD
Toyota RAV4 2020;40 080 $;1 071 474 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-rav4-1828560.html;Premium 2.0 Dual VVT-i CVT (173 л.с.) AWD
Toyota C-HR 2020;32 118 $;858 624 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-c-hr-1825790.html;Style  1.8 E-CVT (122 л.с.) Hybrid
Toyota Camry 2020;33 755 $;864 403 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-camry-1821398.html;Prestige New 2.5 АТ (181 л.с.)
Toyota Land Cruiser Prado 2020;59 643 $;1 594 444 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-land-cruiser-prado-1828547.html;Premium FL 4.0 Dual VVT-i AT (282 л.с.) 4WD
Toyota Land Cruiser Prado 2020;53 200 $;1 424 116 грн;Киев;https://auto.ria.com/newauto/auto-toyota-land-cruiser-prado-56225.html;Comfort FL 2.8 D-4D AT (177 л.с.) 4WD
Toyota C-HR 2020;35 373 $;946 550 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-c-hr-1783086.html;Premium 1.2 CVT (116 л.с.) AWD
Toyota RAV4 2020;38 460 $;1 028 646 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-rav4-1821392.html;Style 2.5 Hybrid e-CVT (218 л.с.)
Toyota Camry 2020;35 796 $;916 664 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-camry-1833959.html;Prestige 2.5 Hybrid E-CVT (218 л.с.)
Toyota Corolla 2020;29 651 $;793 092 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-corolla-1814770.html;Style 1.8 Hybrid e-CVT (122 л.с.)
Toyota C-HR 2020;29 300 $;784 062 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-c-hr-1783082.html;Style  1.2 CVT (116 л.с.)
Toyota Land Cruiser Prado 2020;53 804 $;1 438 354 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-land-cruiser-prado-1828546.html;Prestige FL 4.0 Dual VVT-i AT (282 л.с.) 4WD
Toyota RAV4 2020;33 122 $;885 456 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-rav4-1828557.html;Active 2.0 Dual VVT-i CVT (173 л.с.) AWD
Toyota RAV4 2020;45 697 $;1 165 902 грн;Ровно;https://auto.ria.com/newauto/auto-toyota-rav4-1834590.html;Premium 2.5 Hybrid e-CVT (222 л.с.) AWD-i
Toyota RAV4 2020;41 573 $;1 113 270 грн;Ровно;https://auto.ria.com/newauto/auto-toyota-rav4-1838242.html;Style 2.5 Hybrid e-CVT (222 л.с.) AWD-i
Toyota C-HR 2020;35 999 $;921 865 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-c-hr-1828530.html;Premium Launch Edition 2.0 Hybrid e-CVT (184 л.с.)
Toyota RAV4 2020;45 780 $;1 223 694 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-rav4-1833059.html;Premium 2.5 Hybrid e-CVT (222 л.с.) AWD-i
Toyota RAV4 2020;33 696 $;900 678 грн;Ровно;https://auto.ria.com/newauto/auto-toyota-rav4-1834588.html;Active 2.0 Dual VVT-i CVT (173 л.с.) AWD
Toyota C-HR 2020;34 226 $;915 384 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-c-hr-1821249.html;Style  2.0 Hybrid e-CVT (184 л.с.)
Toyota Hilux 2020;48 424 $;1 295 789 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-hilux-1792853.html;Premium New 2.4 D-4D AT (150 л.с.)
Toyota Land Cruiser Prado 2020;43 329 $;1 158 940 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-land-cruiser-prado-1811341.html;Comfort FL 4.0 Dual VVT-i AT (282 л.с.) 4WD
Toyota Land Cruiser Prado 2020;66 669 $;1 782 264 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-land-cruiser-prado-1828542.html;Premium FL 2.8 D-4D AT (177 л.с.) 4WD
Toyota Corolla 2020;26 273 $;703 050 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-corolla-1784855.html;Active 1.8 Hybrid e-CVT (122 л.с.)
Toyota Land Cruiser Prado 2020;67 092 $;1 795 342 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-land-cruiser-prado-1796052.html;Premium FL 2.8 D-4D AT (177 л.с.) 4WD
Toyota Highlander 2019;51 219 $;1 369 074 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-highlander-1833956.html;Prestige New 3.5 АТ (249 л.с.) 4WD 7s
Toyota Sienna 2020;54 300 $;1 452 395 грн;Киев;https://auto.ria.com/newauto/auto-toyota-sienna-1817121.html;SE 3.5 AT (296 л.с.)
Toyota Land Cruiser Prado 2020;55 985 $;1 498 126 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-land-cruiser-prado-1796051.html;Prestige FL 2.8 D-4D AT (177 л.с.) 4WD
Toyota Tundra 2020;97 700 $;2 613 905 грн;Киев;https://auto.ria.com/newauto/auto-toyota-tundra-1718244.html;Limited 5.7 AT (386 л.с.)
Toyota Highlander 2019;49 926 $;1 335 404 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-highlander-1805688.html;Prestige New 3.5 АТ (249 л.с.) 4WD 7s
Toyota Land Cruiser Prado 2020;48 798 $;1 305 226 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-land-cruiser-prado-1817671.html;Elegance FL 4.0 Dual VVT-i AT (282 л.с.) 4WD
Toyota C-HR 2020;33 317 $;890 550 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-c-hr-1834467.html;Style  2.0 Hybrid e-CVT (184 л.с.)
Toyota RAV4 2020;29 927 $;800 832 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-rav4-1777940.html;Active 2.0 Dual VVT-i CVT (173 л.с.)
Toyota Avalon 2020;65 000 $;1 739 036 грн;Киев;https://auto.ria.com/newauto/auto-toyota-avalon-1741108.html;Limited hybrid  2.5 E-CVT (200 л.с.) Hybrid
Toyota Camry 2020;30 659 $;819 515 грн;Одесса;https://auto.ria.com/newauto/auto-toyota-camry-1834661.html;Elegance New 2.5 АТ (181 л.с.)
Toyota RAV4 2020;43 184 $;1 155 066 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-rav4-1811340.html;Premium 2.5 Hybrid e-CVT (222 л.с.) AWD-i
Toyota RAV4 2020;38 708 $;1 035 354 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-rav4-1811338.html;Lounge 2.5 Hybrid e-CVT (222 л.с.) AWD-i
Toyota Sienna 2020;77 700 $;2 078 289 грн;Киев;https://auto.ria.com/newauto/auto-toyota-sienna-1817119.html;Limited Edition 3.5 AT (296 л.с.) AWD
Toyota Corolla 2020;19 736 $;527 610 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-corolla-1828576.html;Live 1.6 MT (132 л.с.)
Toyota Corolla 2020;23 025 $;616 145 грн;Харьков;https://auto.ria.com/newauto/auto-toyota-corolla-1792851.html;Active 1.6 MT (132 л.с.)
Toyota FJ Cruiser 2019;59 700 $;1 596 712 грн;Киев;https://auto.ria.com/newauto/auto-toyota-fj-cruiser-1821784.html;4.0 AT (260 л.с.) 4WD
Toyota Land Cruiser Prado 2020;48 371 $;1 293 100 грн;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-toyota-land-cruiser-prado-1828545.html;Elegance FL 4.0 Dual VVT-i AT (282 л.с.) 4WD
